-3.50,-1.50,0.00,0.00,3.63,2.57,2.56
3.00,5.00,0.00,0.00,5.57,3.93,3.94
-5.00,0.00,0.00,0.00,4.20,4.07,1.06
3.50,1.00,0.00,0.00,4.43,4.43,0.06
0.50,-2.00,0.00,0.00,3.38,1.43,3.06
3.50,4.00,0.00,0.00,5.32,4.43,2.94
-2.50,-2.00,0.00,0.00,3.44,1.57,3.06
-5.00,5.00,0.00,0.00,5.67,4.07,3.94
-5.50,4.00,0.00,0.00,5.44,4.57,2.94
3.50,0.50,0.00,0.00,4.47,4.43,0.56
3.50,4.50,0.00,0.00,5.61,4.43,3.44
1.00,-2.00,0.00,0.00,3.62,1.93,3.06
-3.00,-2.00,0.00,0.00,3.69,2.07,3.06
-5.50,0.50,0.00,0.00,4.60,4.57,0.56
2.50,-1.00,0.00,0.00,4.00,3.43,2.06
-4.50,-1.00,0.00,0.00,4.12,3.57,2.06
-5.50,4.50,0.00,0.00,5.72,4.57,3.44
3.00,-0.50,0.00,0.00,4.23,3.93,1.56
2.00,-1.50,0.00,0.00,3.89,2.93,2.56
4.00,2.50,0.00,0.00,5.14,4.93,1.44
-1.00,-2.50,0.00,0.00,3.56,0.07,3.56
-4.00,-1.50,0.00,0.00,4.00,3.07,2.56
-1.50,-2.50,0.00,0.00,3.60,0.57,3.56
-5.00,-0.50,0.00,0.00,4.36,4.07,1.56
-0.50,-2.50,0.00,0.00,3.58,0.43,3.56
4.00,3.00,0.00,0.00,5.30,4.93,1.94
4.00,2.00,0.00,0.00,5.02,4.93,0.94
-6.00,2.50,0.00,0.00,5.27,5.07,1.44
-6.00,2.00,0.00,0.00,5.16,5.07,0.94
-6.00,3.00,0.00,0.00,5.43,5.07,1.94
0.00,-2.50,0.00,0.00,3.68,0.93,3.56
4.00,3.50,0.00,0.00,5.50,4.93,2.44
4.00,1.50,0.00,0.00,4.95,4.93,0.44
-2.00,-2.50,0.00,0.00,3.71,1.07,3.56
-6.00,1.50,0.00,0.00,5.09,5.07,0.44
-6.00,3.50,0.00,0.00,5.63,5.07,2.44
3.50,0.00,0.00,0.00,4.55,4.43,1.06
1.50,-2.00,0.00,0.00,3.91,2.43,3.06
3.50,5.00,0.00,0.00,5.93,4.43,3.94
-3.50,-2.00,0.00,0.00,3.99,2.57,3.06
-5.50,0.00,0.00,0.00,4.69,4.57,1.06
-5.50,5.00,0.00,0.00,6.04,4.57,3.94
4.00,1.00,0.00,0.00,4.93,4.93,0.06
0.50,-2.50,0.00,0.00,3.83,1.43,3.56
-2.50,-2.50,0.00,0.00,3.89,1.57,3.56
4.00,4.00,0.00,0.00,5.74,4.93,2.94
-6.00,1.00,0.00,0.00,5.07,5.07,0.06
-6.00,4.00,0.00,0.00,5.86,5.07,2.94
2.50,-1.50,0.00,0.00,4.28,3.43,2.56
3.00,-1.00,0.00,0.00,4.44,3.93,2.06
-5.00,-1.00,0.00,0.00,4.56,4.07,2.06
-4.50,-1.50,0.00,0.00,4.39,3.57,2.56
4.00,0.50,0.00,0.00,4.96,4.93,0.56
1.00,-2.50,0.00,0.00,4.05,1.93,3.56
4.00,4.50,0.00,0.00,6.01,4.93,3.44
-3.00,-2.50,0.00,0.00,4.12,2.07,3.56
3.50,-0.50,0.00,0.00,4.70,4.43,1.56
2.00,-2.00,0.00,0.00,4.23,2.93,3.06
-6.00,0.50,0.00,0.00,5.10,5.07,0.56
-6.00,4.50,0.00,0.00,6.13,5.07,3.44
-4.00,-2.00,0.00,0.00,4.33,3.07,3.06
-5.50,-0.50,0.00,0.00,4.83,4.57,1.56
4.50,2.50,0.00,0.00,5.62,5.43,1.44
-1.00,-3.00,0.00,0.00,4.06,0.07,4.06
4.50,2.00,0.00,0.00,5.51,5.43,0.94
-0.50,-3.00,0.00,0.00,4.08,0.43,4.06
4.50,3.00,0.00,0.00,5.77,5.43,1.94
-1.50,-3.00,0.00,0.00,4.10,0.57,4.06
-6.50,2.50,0.00,0.00,5.75,5.57,1.44
-6.50,3.00,0.00,0.00,5.90,5.57,1.94
-6.50,2.00,0.00,0.00,5.65,5.57,0.94
0.00,-3.00,0.00,0.00,4.16,0.93,4.06
1.50,-2.50,0.00,0.00,4.31,2.43,3.56
4.00,0.00,0.00,0.00,5.04,4.93,1.06
4.50,1.50,0.00,0.00,5.45,5.43,0.44
4.50,3.50,0.00,0.00,5.95,5.43,2.44
-2.00,-3.00,0.00,0.00,4.20,1.07,4.06
-3.50,-2.50,0.00,0.00,4.39,2.57,3.56
-6.00,0.00,0.00,0.00,5.18,5.07,1.06
-6.50,1.50,0.00,0.00,5.59,5.57,0.44
-6.50,3.50,0.00,0.00,6.08,5.57,2.44
-6.00,5.00,0.00,0.00,6.42,5.07,3.94
3.00,-1.50,0.00,0.00,4.69,3.93,2.56
-5.00,-1.50,0.00,0.00,4.81,4.07,2.56
4.50,1.00,0.00,0.00,5.43,5.43,0.06
2.50,-2.00,0.00,0.00,4.59,3.43,3.06
3.50,-1.00,0.00,0.00,4.88,4.43,2.06
0.50,-3.00,0.00,0.00,4.30,1.43,4.06
-2.50,-3.00,0.00,0.00,4.35,1.57,4.06
4.50,4.00,0.00,0.00,6.18,5.43,2.94
-4.50,-2.00,0.00,0.00,4.70,3.57,3.06
-5.50,-1.00,0.00,0.00,5.01,4.57,2.06
-6.50,1.00,0.00,0.00,5.57,5.57,0.06
-6.50,4.00,0.00,0.00,6.30,5.57,2.94
2.00,-2.50,0.00,0.00,4.61,2.93,3.56
